Admin Graphql Api Id,Order Number,Billing Address Country,Billing Address First Name,Billing Address Last Name,Billing Address Province,Billing Address Zip,CITY,Currency,Customer Id,Invoice Date,Gateway,Product Id,Product Type,Variant Id,Quantity,Subtotal Price,Total Price Usd,Total Tax
gid://shopify/LineItem/2153324544078,1434,United States,Janek,Revening,West Virginia,51193,CHARLESTON,USD,3306,3/19/25 14:12,shopify_payments,8624688325,Running Shoes,36980478277,1,625.13,687.643,62.513
gid://shopify/LineItem/2158726250574,5470,United States,Sindee,Joynes,Illinois,73841,CHICAGO,USD,2678,3/23/25 10:50,shopify_payments,6442802437,Running Shoes,1.54E+12,1,674.33,741.763,67.433
gid://shopify/LineItem/2160811671630,6934,United States,Leontyne,Perello,Virginia,69182,ROANOKE,USD,3071,3/24/25 15:11,shopify_payments,1.38E+12,Running Shoes,1.24E+13,1,587.93,646.723,58.793
gid://shopify/LineItem/2158544126030,5378,United States,Carter,Jessen,Arizona,86090,PHOENIX,USD,363,3/23/25 9:08,shopify_payments,1.50E+11,Running Shoes,1.47E+12,1,507.13,557.843,50.713
gid://shopify/LineItem/2157968359502,5148,United States,Nicoli,Whinray,New York,83410,BUFFALO,USD,6295,3/22/25 20:42,shopify_payments,1.41E+12,Jackets,1.26E+13,1,557.53,613.283,55.753
gid://shopify/LineItem/2155015176270,2844,United States,Bobine,Jenicek,Missouri,58480,KANSAS CITY,USD,4347,3/20/25 18:35,shopify_payments,1.43E+12,Running Shoes,1.26E+13,1,517.53,569.283,51.753
gid://shopify/LineItem/2153648488526,1714,United States,Skipp,Megroff,Georgia,63508,NORCROSS,USD,2570,3/19/25 17:50,shopify_payments,1.43E+12,Running Shoes,1.26E+13,1,674.33,741.763,67.433
gid://shopify/LineItem/2156031377486,3584,United States,Daryn,Corbet,Texas,49454,EL PASO,USD,512,3/21/25 14:06,shopify_payments,7861509637,Running Shoes,29518532549,1,869.13,956.043,86.913
gid://shopify/LineItem/2159115305038,5721,United States,Mikael,Shirt,Indiana,64989,INDIANAPOLIS,USD,4578,3/23/25 14:50,shopify_payments,1.50E+11,Running Shoes,1.47E+12,1,1075.13,1182.643,107.513
gid://shopify/LineItem/2160659955790,6802,United States,Wood,Delve,Florida,30452,PENSACOLA,USD,3236,3/24/25 13:32,shopify_payments,1.41E+12,Jackets,1.26E+13,1,557.53,613.283,55.753
gid://shopify/LineItem/2157750616142,4978,United States,Johnna,Passion,Ohio,84833,WARREN,USD,6034,3/22/25 18:13,shopify_payments,1.41E+12,Running Shoes,1.25E+13,1,929.13,1022.043,92.913
gid://shopify/LineItem/2159403434062,5913,United States,Engracia,Mighele,California,76317,LOS ANGELES,USD,1801,3/23/25 18:02,shopify_payments,1.38E+12,Running Shoes,1.24E+13,1,595.13,654.643,59.513
gid://shopify/LineItem/2155681710158,3253,United States,Eadie,Gaymar,California,3065,BAKERSFIELD,USD,4193,3/21/25 8:54,shopify_payments,6689477701,Running Shoes,40426446789,1,595.93,655.523,59.593
gid://shopify/LineItem/2154725933134,2534,United States,Thomasin,Crummie,Colorado,70398,BOULDER,USD,2804,3/20/25 14:47,shopify_payments,7861509637,Running Shoes,29518532613,1,869.13,956.043,86.913
gid://shopify/LineItem/2157889847374,5082,United States,Avrom,Goodisson,California,25891,SAN JOSE,USD,624,3/22/25 19:44,shopify_payments,6689477957,Running Shoes,26355409093,1,509.53,560.483,50.953
gid://shopify/LineItem/2158044282958,5205,United States,Karel,Lodin,Florida,95425,PUNTA GORDA,USD,6165,3/22/25 21:47,shopify_payments,1.69E+11,Running Shoes,1.57E+12,1,634.33,697.763,63.433
gid://shopify/LineItem/2160811606094,6933,United States,Simone,Carty,Minnesota,14291,MINNEAPOLIS,USD,2065,3/24/25 15:11,amazon_payments,456942760,Running Shoes,1.26E+13,1,635.13,698.643,63.513
gid://shopify/LineItem/2155263295566,3094,United States,Oby,Aggas,Idaho,99774,IDAHO FALLS,USD,2334,3/20/25 22:02,gift_card,1515975621,Running Shoes,41659901253,1,537.13,590.843,53.713
gid://shopify/LineItem/2161489608782,7419,United States,Siouxie,Stirtle,New York,98755,NEW YORK CITY,USD,2669,3/24/25 23:34,paypal,290741845,Running Shoes,7403932229,1,744.73,819.203,74.473
gid://shopify/LineItem/2151989936206,562,United States,Leesa,Rea,Florida,88851,MIAMI,USD,5711,3/18/25 15:38,paypal,89844235,Running Shoes,993875088,1,493.53,542.883,49.353
gid://shopify/LineItem/2154419912782,2197,United States,Feodora,Pollington,North Carolina,6585,ASHEVILLE,USD,5582,3/20/25 10:12,shopify_payments,6964678149,Running Shoes,1.54E+12,1,733.13,806.443,73.313
gid://shopify/LineItem/2158136361038,5251,United States,Carlye,Sex,Connecticut,73093,NEW HAVEN,USD,2025,3/22/25 22:56,shopify_payments,3467398661,Sandals,19943625733,1,536.13,589.743,53.613
gid://shopify/LineItem/2156587941966,4040,United States,Hana,Morcom,New York,92482,NEW YORK CITY,USD,5814,3/21/25 21:40,shopify_payments,1515975621,Running Shoes,41659948421,1,517.53,569.283,51.753
gid://shopify/LineItem/2155288789070,3110,United States,Jeffry,Cossom,North Carolina,73201,FAYETTEVILLE,USD,4365,3/20/25 22:21,shopify_payments,290741845,Running Shoes,1.54E+12,1,527.13,579.843,52.713
gid://shopify/LineItem/2158896349262,5571,United States,Melody,Lillicrap,New York,43202,BRONX,USD,5316,3/23/25 12:34,shopify_payments,290741845,Running Shoes,1.54E+12,1,634.33,697.763,63.433
gid://shopify/LineItem/2158990983246,5640,United States,Hillyer,Twigg,Georgia,38262,ATLANTA,USD,6007,3/23/25 13:32,amazon_payments,1.38E+12,Running Shoes,1.24E+13,1,485.53,534.083,48.553
gid://shopify/LineItem/2160437395534,6605,United States,Alaster,Flintoft,Florida,66623,ORLANDO,USD,106,3/24/25 11:20,amazon_payments,1.42E+12,Running Shoes,1.26E+13,1,517.53,569.283,51.753
gid://shopify/LineItem/2155114070094,2956,United States,Linda,Eaglestone,Florida,86998,VERO BEACH,USD,4375,3/20/25 20:02,amazon_payments,1.43E+12,Running Shoes,1.26E+13,1,650.33,715.363,65.033
gid://shopify/LineItem/2154026205262,2007,United States,Garry,Danskine,Ohio,94925,COLUMBUS,USD,2304,3/19/25 22:57,amazon_payments,2.34E+12,Running Shoes,2.11E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2154945478734,2763,United States,Daryn,Clace,Florida,30034,TAMPA,USD,351,3/20/25 17:36,amazon_payments,8624688325,Running Shoes,36980478405,1,527.13,579.843,52.713
gid://shopify/LineItem/2161269735502,7297,United States,Forester,Clohisey,Virginia,19587,RICHMOND,USD,3058,3/24/25 20:40,amazon_payments,2.34E+12,Running Shoes,2.11E+13,1,517.53,569.283,51.753
gid://shopify/LineItem/2159384133710,5900,United States,Belita,Alvares,Washington,79858,SPOKANE,USD,2680,3/23/25 17:48,amazon_payments,1.38E+12,Running Shoes,1.24E+13,1,527.13,579.843,52.713
gid://shopify/LineItem/2155887886414,3458,United States,Cahra,Hardstaff,North Carolina,99507,CHARLOTTE,USD,6168,3/21/25 12:19,gift_card,2.34E+12,Running Shoes,2.11E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2156467355726,3947,United States,Shayla,Rizzardi,Florida,80806,SAINT PETERSBURG,USD,3079,3/21/25 19:54,gift_card,1.50E+11,Jackets,1.47E+12,1,565.53,622.083,56.553
gid://shopify/LineItem/2160601366606,6759,United States,Jill,Treeby,Texas,88144,AUSTIN,USD,3781,3/24/25 12:57,gift_card,1.50E+11,Running Shoes,1.47E+12,1,501.53,551.683,50.153
gid://shopify/LineItem/2157855965262,5044,United States,Regine,Inde,Oregon,56005,EUGENE,USD,5940,3/22/25 19:20,gift_card,2.34E+12,Running Shoes,2.11E+13,1,595.93,655.523,59.593
gid://shopify/LineItem/2156714164302,4124,United States,Urbain,Annes,Colorado,94096,COLORADO SPRINGS,USD,1380,3/21/25 23:32,gift_card,6689478149,Running Shoes,1.56E+12,1,509.53,560.483,50.953
gid://shopify/LineItem/2153207332942,1318,United States,Adore,Duding,Texas,46214,EL PASO,USD,728,3/19/25 12:52,paypal,6689477509,Running Shoes,22464292421,1,517.53,569.283,51.753
gid://shopify/LineItem/2155893063758,3467,United States,Cordula,Berrey,Kentucky,6799,LEXINGTON,USD,2604,3/21/25 12:24,paypal,1.50E+11,Running Shoes,1.47E+12,1,501.53,551.683,50.153
gid://shopify/LineItem/2154765942862,2588,United States,Conchita,Gribbins,Louisiana,83298,SHREVEPORT,USD,2011,3/20/25 15:18,paypal,1.38E+12,Running Shoes,1.25E+13,1,527.13,579.843,52.713
gid://shopify/LineItem/2154402807886,2174,United States,Cheslie,Darque,Pennsylvania,33945,READING,USD,3273,3/20/25 9:53,paypal,5886651461,Running Shoes,18827886853,1,517.13,568.843,51.713
gid://shopify/LineItem/2160160997454,6288,United States,Jedediah,Girodier,California,63902,IRVINE,USD,5491,3/24/25 7:26,paypal,1.42E+12,Running Shoes,1.26E+13,1,658.33,724.163,65.833
gid://shopify/LineItem/2154425155662,2206,United States,Lissy,Tomei,Kentucky,85953,LEXINGTON,USD,710,3/20/25 10:20,paypal,1.50E+11,Running Shoes,1.47E+12,1,537.13,590.843,53.713
gid://shopify/LineItem/2157401833550,4695,United States,Marinna,Enbury,Alabama,40988,MONTGOMERY,USD,4369,3/22/25 13:57,paypal,6689477957,Running Shoes,26355394693,1,505.13,555.643,50.513
gid://shopify/LineItem/2152309588046,768,United States,Dolorita,Dominick,California,34498,SAN DIEGO,USD,2325,3/18/25 19:38,paypal,1.38E+12,Running Shoes,1.24E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2153681813582,1744,United States,Larisa,Gookey,New York,36173,BROOKLYN,USD,3039,3/19/25 18:17,paypal,1.50E+11,Running Shoes,1.47E+12,1,642.33,706.563,64.233
gid://shopify/LineItem/2160667820110,6809,United States,Paxon,Geraldi,Oklahoma,35970,OKLAHOMA CITY,USD,1743,3/24/25 13:38,paypal,1.50E+11,Running Shoes,1.47E+12,1,507.13,557.843,50.713
gid://shopify/LineItem/2160888610894,6992,United States,Ikey,Kilroy,Florida,1472,PENSACOLA,USD,3521,3/24/25 15:59,paypal,1.50E+11,Running Shoes,1.47E+12,1,537.13,590.843,53.713
gid://shopify/LineItem/2154926571598,2745,United States,Gertrudis,Boggis,California,3159,SAN FRANCISCO,USD,2453,3/20/25 17:23,paypal,1.50E+11,Running Shoes,1.47E+12,1,613.13,674.443,61.313
gid://shopify/LineItem/2154467721294,2258,United States,Teresina,Crat,Massachusetts,74188,NEWTON,USD,492,3/20/25 11:09,paypal,1.38E+12,Running Shoes,1.24E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2160929472590,7015,United States,Milicent,Klos,Iowa,84701,CEDAR RAPIDS,USD,3170,3/24/25 16:19,paypal,1.38E+12,Running Shoes,1.24E+13,1,485.53,534.083,48.553
gid://shopify/LineItem/2157050036302,4289,United States,Jammie,Hercock,Virginia,39714,CHARLOTTESVILLE,USD,137,3/22/25 9:22,paypal,6870669573,Running Shoes,23268257989,1,509.53,560.483,50.953
gid://shopify/LineItem/2157049086030,4288,United States,Fenelia,Tulip,Florida,48302,MIAMI,USD,2501,3/22/25 9:21,paypal,6964678277,Running Shoes,1.55E+12,1,501.53,551.683,50.153
gid://shopify/LineItem/2159439282254,5938,United States,Ethelin,de la Valette Parisot,Washington,40331,KENT,USD,2187,3/23/25 18:29,paypal,1.38E+12,Running Shoes,1.24E+13,1,683.13,751.443,68.313
gid://shopify/LineItem/2156107759694,3642,United States,Phillip,Kamena,New Jersey,2637,CAMDEN,USD,5519,3/21/25 15:03,shopify_payments,1.38E+12,Boots,1.24E+13,1,615.13,676.643,61.513
gid://shopify/LineItem/2154816012366,2648,United States,Eleonore,Loveman,Louisiana,53195,LAFAYETTE,USD,3025,3/20/25 15:57,shopify_payments,6689477509,Running Shoes,22464292101,1,517.53,569.283,51.753
gid://shopify/LineItem/2156448219214,3930,United States,Aldous,de Nore,Wisconsin,42072,MILWAUKEE,USD,6494,3/21/25 19:36,shopify_payments,6442802245,Running Shoes,21306267205,1,517.13,568.843,51.713
gid://shopify/LineItem/2158682275918,5458,United States,Dixie,Hummerston,Florida,34075,ORLANDO,USD,2603,3/23/25 10:25,shopify_payments,1.43E+12,Running Shoes,1.26E+13,1,635.13,698.643,63.513
gid://shopify/LineItem/2160217292878,6346,United States,Emmey,Waterhouse,Missouri,98892,KANSAS CITY,USD,3563,3/24/25 8:37,shopify_payments,6137297157,Boots,19946493125,1,537.13,590.843,53.713
gid://shopify/LineItem/2154561208398,2371,United States,Joya,Tayler,Florida,70460,PUNTA GORDA,USD,2652,3/20/25 12:28,shopify_payments,6137297157,Boots,19946493125,1,517.53,569.283,51.753
gid://shopify/LineItem/2160258252878,6417,United States,Jeno,Partlett,California,9044,SAN MATEO,USD,4472,3/24/25 9:23,shopify_payments,1.41E+12,Flip-Flops,1.25E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2155021729870,2855,United States,Calhoun,Abdey,Texas,95783,ROUND ROCK,USD,3501,3/20/25 18:42,shopify_payments,1.66E+11,Flip-Flops,1.56E+12,1,507.13,557.843,50.713
gid://shopify/LineItem/2158678736974,5455,United States,Bond,Damant,Virginia,73472,STERLING,USD,1750,3/23/25 10:22,shopify_payments,1.41E+12,Flip-Flops,1.25E+13,1,517.53,569.283,51.753
gid://shopify/LineItem/2152639987790,955,United States,Stanford,Van,Indiana,3301,JEFFERSONVILLE,USD,5893,3/19/25 0:36,shopify_payments,1.41E+12,Running Shoes,1.25E+13,1,563.93,620.323,56.393
gid://shopify/LineItem/2154993745998,2817,United States,Carmelina,Baack,Missouri,97920,JEFFERSON CITY,USD,4307,3/20/25 18:15,shopify_payments,9060037189,Running Shoes,43174833093,1,517.13,568.843,51.713
gid://shopify/LineItem/2158076100686,5219,United States,Charlotta,Cattlow,Texas,52816,SAN ANTONIO,USD,4730,3/22/25 22:11,shopify_payments,2.34E+12,Running Shoes,2.11E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2161251844174,7286,United States,Joell,Sowthcote,Georgia,87480,ATHENS,USD,4259,3/24/25 20:27,shopify_payments,1.43E+12,Running Shoes,1.26E+13,1,517.53,569.283,51.753
gid://shopify/LineItem/2156121817166,3653,United States,Mart,Hyndes,California,42838,IRVINE,USD,5522,3/21/25 15:14,shopify_payments,1.43E+12,Running Shoes,1.26E+13,1,517.53,569.283,51.753
gid://shopify/LineItem/2155233050702,3071,United States,Sharia,Cozzi,Texas,18287,EL PASO,USD,3148,3/20/25 21:39,shopify_payments,1.38E+12,Running Shoes,1.24E+13,1,509.53,560.483,50.953
gid://shopify/LineItem/2152991883342,1117,United States,Hort,Danson,Minnesota,64100,MAPLE PLAIN,USD,1727,3/19/25 10:25,shopify_payments,1.50E+11,Running Shoes,1.47E+12,1,613.13,674.443,61.313
gid://shopify/LineItem/2152911011918,1032,United States,Mair,Filippo,Virginia,4756,STERLING,USD,1362,3/19/25 9:05,shopify_payments,8624688325,Running Shoes,36980477893,1,658.33,724.163,65.833
gid://shopify/LineItem/2160245866574,6390,United States,Aharon,Corstan,Oklahoma,28394,TULSA,USD,3666,3/24/25 9:10,shopify_payments,2.35E+12,Running Shoes,2.11E+13,1,595.93,655.523,59.593
gid://shopify/LineItem/2155180556366,3012,United States,Sax,Antonopoulos,Florida,81388,MIAMI,USD,5309,3/20/25 21:00,shopify_payments,1.41E+12,Running Shoes,1.25E+13,1,555.13,610.643,55.513
gid://shopify/LineItem/2154952589390,2770,United States,Brady,Brundle,California,77422,SACRAMENTO,USD,3623,3/20/25 17:42,shopify_payments,6964674693,Running Shoes,24039257349,1,493.53,542.883,49.353
gid://shopify/LineItem/2156370657358,3847,United States,Neale,Oiseau,California,21672,SANTA MONICA,USD,5377,3/21/25 18:25,shopify_payments,6137292741,Running Shoes,19946451717,1,635.13,698.643,63.513
gid://shopify/LineItem/2156138299470,3666,United States,Rolf,Quoit,Texas,62276,CORPUS CHRISTI,USD,1011,3/21/25 15:26,shopify_payments,6964678277,Running Shoes,24039301125,1,563.93,620.323,56.393
gid://shopify/LineItem/2160217587790,6348,United States,Wait,Cadding,Florida,58450,MIAMI,USD,3191,3/24/25 8:37,shopify_payments,2.34E+12,Running Shoes,2.11E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2151750205518,366,United States,Kania,Simeonov,Texas,18991,SAN ANTONIO,USD,2975,3/18/25 13:03,shopify_payments,1.43E+12,Running Shoes,1.26E+13,1,635.13,698.643,63.513
gid://shopify/LineItem/2156858245198,4161,United States,Sammy,Farnin,Texas,75283,SAN ANTONIO,USD,2932,3/22/25 3:14,shopify_payments,5886651461,Running Shoes,18827886661,1,517.13,568.843,51.713
gid://shopify/LineItem/2156075483214,3618,United States,Lanette,Dabbes,Florida,19386,FORT LAUDERDALE,USD,2847,3/21/25 14:38,shopify_payments,6689478149,Running Shoes,22464300869,1,625.13,687.643,62.513
gid://shopify/LineItem/2154461331534,2249,United States,Ellary,Laudham,New York,2397,JAMAICA,USD,6229,3/20/25 11:02,shopify_payments,6442799621,Running Shoes,21306244997,1,761.13,837.243,76.113
gid://shopify/LineItem/2151583416398,238,United States,Gilemette,Lyne,Kentucky,23795,LEXINGTON,USD,1164,3/18/25 11:16,shopify_payments,1.42E+12,Running Shoes,1.26E+13,1,595.93,655.523,59.593
gid://shopify/LineItem/2159033286734,5667,United States,Parke,Murra,New York,90169,NEW YORK CITY,USD,1519,3/23/25 13:58,shopify_payments,6870668613,Running Shoes,23268251717,1,493.53,542.883,49.353
gid://shopify/LineItem/2154841964622,2663,United States,Lyda,Yegorkov,Kentucky,16343,LOUISVILLE,USD,6404,3/20/25 16:15,shopify_payments,6689477957,Running Shoes,22464299077,1,650.33,715.363,65.033
gid://shopify/LineItem/2156330844238,3817,United States,Marne,Offner,Utah,38440,SALT LAKE CITY,USD,4925,3/21/25 17:53,shopify_payments,9058888645,Running Shoes,43149306053,1,674.33,741.763,67.433
gid://shopify/LineItem/2154365386830,2122,United States,Nevin,Juza,Texas,91956,HOUSTON,USD,5370,3/20/25 9:08,shopify_payments,1.78E+12,Running Shoes,1.76E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2160368353358,6551,United States,Louise,Huddleston,Massachusetts,17559,LYNN,USD,1261,3/24/25 10:44,shopify_payments,6689478149,Running Shoes,40427232901,1,527.13,579.843,52.713
gid://shopify/LineItem/2157532086350,4795,United States,Rebecca,Lambertazzi,California,55624,SAN JOSE,USD,4001,3/22/25 15:26,shopify_payments,1.43E+12,Running Shoes,1.26E+13,1,595.93,655.523,59.593
gid://shopify/LineItem/2151754137678,372,United States,Carlie,Burroughes,Washington,52807,TACOMA,USD,4582,3/18/25 13:06,shopify_payments,1.50E+11,Running Shoes,1.47E+12,1,537.13,590.843,53.713
gid://shopify/LineItem/2155235901518,3074,United States,Walther,Martonfi,Michigan,52425,LANSING,USD,1855,3/20/25 21:42,shopify_payments,1.50E+11,Running Shoes,1.47E+12,1,587.93,646.723,58.793
gid://shopify/LineItem/2154475192398,2268,United States,Kelcie,Alstead,Kentucky,48546,FRANKFORT,USD,66,3/20/25 11:16,shopify_payments,1.50E+11,Running Shoes,1.47E+12,1,517.53,569.283,51.753
gid://shopify/LineItem/2156486950990,3967,United States,Rhodie,Tenney,Virginia,38566,RICHMOND,USD,1874,3/21/25 20:10,shopify_payments,1.50E+11,Running Shoes,1.47E+12,1,517.13,568.843,51.713
gid://shopify/LineItem/2155634557006,3226,United States,Beryl,Dryburgh,Utah,65371,SALT LAKE CITY,USD,6077,3/21/25 7:41,shopify_payments,1.50E+11,Running Shoes,1.47E+12,1,507.13,557.843,50.713
gid://shopify/LineItem/2161406279758,7372,United States,Armin,Bellas,Georgia,67675,ATLANTA,USD,4407,3/24/25 22:20,shopify_payments,1.50E+11,Running Shoes,1.47E+12,1,507.13,557.843,50.713
gid://shopify/LineItem/2160690495566,6829,United States,Janelle,Cleveland,Nevada,8943,LAS VEGAS,USD,1348,3/24/25 13:53,shopify_payments,7861508549,Running Shoes,29518526533,1,527.13,579.843,52.713
gid://shopify/LineItem/2153010528334,1133,United States,King,Sansum,Texas,67941,AMARILLO,USD,4359,3/19/25 10:38,shopify_payments,7861509509,Running Shoes,29518531461,1,501.53,551.683,50.153
gid://shopify/LineItem/2156223070286,3741,United States,Lisbeth,Killick,California,64345,SACRAMENTO,USD,711,3/21/25 16:31,shopify_payments,1.38E+12,Running Shoes,1.24E+13,1,517.53,569.283,51.753
gid://shopify/LineItem/2155828543566,3406,United States,Mathilde,Wreford,Washington,90475,SEATTLE,USD,5948,3/21/25 11:26,shopify_payments,9058893125,Walking Shoes,43149354821,1,501.53,551.683,50.153
gid://shopify/LineItem/2151648165966,296,United States,Ansel,Jameson,Tennessee,81212,KNOXVILLE,USD,3981,3/18/25 11:59,shopify_payments,1.50E+11,Walking Shoes,1.47E+12,1,720.73,792.803,72.073
gid://shopify/LineItem/2153512173646,1572,United States,Dorolice,Ridley,Kansas,49100,KANSAS CITY,USD,1278,3/19/25 16:11,shopify_payments,1.50E+11,Walking Shoes,1.47E+12,1,485.53,534.083,48.553
gid://shopify/LineItem/2152627601486,952,United States,Ashleigh,Fearnley,Wisconsin,79175,APPLETON,USD,868,3/19/25 0:20,shopify_payments,1.38E+12,Walking Shoes,1.25E+13,1,517.53,569.283,51.753
gid://shopify/LineItem/2159247425614,5810,United States,Nataline,Nornasell,Texas,18462,ARLINGTON,USD,379,3/23/25 16:19,shopify_payments,1.38E+12,Walking Shoes,1.25E+13,1,517.53,569.283,51.753
gid://shopify/LineItem/2154507731022,2315,United States,Iain,Bernadzki,Ohio,39581,CINCINNATI,USD,1588,3/20/25 11:44,shopify_payments,1.38E+12,Walking Shoes,1.25E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2159510487118,5982,United States,Delainey,Duddridge,West Virginia,94236,CHARLESTON,USD,2685,3/23/25 19:29,shopify_payments,6442802437,Running Shoes,21306268037,2,635.13,698.643,63.513
gid://shopify/LineItem/2151835304014,456,United States,Rochette,Kment,District of Columbia,604,WASHINGTON,USD,4304,3/18/25 14:02,shopify_payments,1.50E+11,Running Shoes,1.47E+12,1,571.93,629.123,57.193
gid://shopify/LineItem/2157936476238,5117,United States,Cissiee,Bertholin,Missouri,81273,KANSAS CITY,USD,2935,3/22/25 20:20,shopify_payments,1.38E+12,Walking Shoes,1.24E+13,1,497.13,546.843,49.713
gid://shopify/LineItem/2154980016206,2800,United States,Shaine,Chatwin,New York,71969,UTICA,USD,5278,3/20/25 18:02,shopify_payments,1.38E+12,Running Shoes,1.25E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2153759932494,1830,United States,Friedrick,Dumbrill,California,31068,FRESNO,USD,4546,3/19/25 19:18,shopify_payments,1.78E+12,Running Shoes,1.76E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2153719300174,1785,United States,Temple,Wyness,Nevada,74477,NORTH LAS VEGAS,USD,6396,3/19/25 18:47,gift_card,6964678149,Running Shoes,24039299461,1,537.13,590.843,53.713
gid://shopify/LineItem/2151570047054,227,United States,Willabella,Kubek,Ohio,57621,TOLEDO,USD,4858,3/18/25 11:06,gift_card,6964678149,Running Shoes,24039299077,1,563.93,620.323,56.393
gid://shopify/LineItem/2152979660878,1103,United States,Anni,Sanpere,Indiana,21744,GARY,USD,2280,3/19/25 10:14,gift_card,1516160069,Running Shoes,4656276741,1,507.13,557.843,50.713
gid://shopify/LineItem/2155617452110,3219,United States,Babbie,Gerber,Missouri,76040,KANSAS CITY,USD,3064,3/21/25 7:06,gift_card,1516160069,Running Shoes,4656276677,1,501.53,551.683,50.153
gid://shopify/LineItem/2152263188558,736,United States,Nevile,Collman,California,54680,SACRAMENTO,USD,6056,3/18/25 18:55,gift_card,290741845,Running Shoes,7403932229,1,504.13,554.543,50.413
gid://shopify/LineItem/2155617845326,3220,United States,Lara,Etoile,Florida,72355,MIAMI,USD,3277,3/21/25 7:07,gift_card,290741845,Running Shoes,7403932421,1,625.13,687.643,62.513
gid://shopify/LineItem/2156032917582,3585,United States,Evered,Slocum,Texas,17507,KILLEEN,USD,1786,3/21/25 14:07,gift_card,290741845,Running Shoes,7403932549,1,509.53,560.483,50.953
gid://shopify/LineItem/2153388081230,1469,United States,Davide,Balmann,California,14551,LONG BEACH,USD,1806,3/19/25 14:50,gift_card,290741845,Running Shoes,7403932549,1,504.13,554.543,50.413
gid://shopify/LineItem/2152394195022,822,United States,Neils,Seeney,Texas,53560,ARLINGTON,USD,3535,3/18/25 20:51,gift_card,290741845,Running Shoes,24761753861,1,527.13,579.843,52.713
gid://shopify/LineItem/2151942029390,533,United States,Marian,Amdohr,Utah,77734,SALT LAKE CITY,USD,748,3/18/25 15:11,gift_card,290741845,Running Shoes,40425449989,1,509.53,560.483,50.953
gid://shopify/LineItem/2160434020430,6598,United States,Rufe,Alexandrescu,Texas,84276,FORT WORTH,USD,5883,3/24/25 11:18,gift_card,290741845,Running Shoes,1.54E+12,1,527.13,579.843,52.713
gid://shopify/LineItem/2160757014606,6897,United States,Burk,Lowdham,California,46646,CARLSBAD,USD,6066,3/24/25 14:33,gift_card,290741845,Running Shoes,1.54E+12,1,655.13,720.643,65.513
gid://shopify/LineItem/2153829564494,1889,United States,Janene,Arkle,California,64336,STOCKTON,USD,2234,3/19/25 20:16,gift_card,6479953669,Jackets,21459688453,1,541.53,595.683,54.153
gid://shopify/LineItem/2156177031246,3696,United States,Sher,Burberry,Minnesota,89598,SAINT PAUL,USD,3337,3/21/25 15:54,gift_card,2292904837,Running Shoes,6616227973,1,508.13,558.943,50.813
gid://shopify/LineItem/2157388005454,4682,United States,Kristian,Cruise,Utah,63206,SALT LAKE CITY,USD,6248,3/22/25 13:46,gift_card,1515975621,Running Shoes,4655634949,1,517.53,569.283,51.753
gid://shopify/LineItem/2157566951502,4824,United States,Nancey,De Meyer,Illinois,45064,CHAMPAIGN,USD,2391,3/22/25 15:52,gift_card,1515975621,Running Shoes,4655635013,1,595.93,655.523,59.593
gid://shopify/LineItem/2151578370126,234,United States,Nikita,Gyorgy,Virginia,79639,ROANOKE,USD,741,3/18/25 11:12,gift_card,1515975621,Running Shoes,4655635141,1,537.13,590.843,53.713
gid://shopify/LineItem/2155905908814,3477,United States,Morgan,Dring,Illinois,96978,SPRINGFIELD,USD,4180,3/21/25 12:33,gift_card,1515975621,Running Shoes,4655635141,1,728.73,801.603,72.873
gid://shopify/LineItem/2154910089294,2722,United States,Eda,Wallis,Missouri,86158,SAINT LOUIS,USD,5417,3/20/25 17:13,gift_card,1515975621,Running Shoes,4655635269,1,595.93,655.523,59.593
gid://shopify/LineItem/2153155625038,1271,United States,Myriam,Corfield,Connecticut,65709,NEW HAVEN,USD,622,3/19/25 12:18,gift_card,1515975621,Running Shoes,41659894021,1,501.53,551.683,50.153
gid://shopify/LineItem/2154538008654,2346,United States,Dore,Headingham,Alabama,18473,BIRMINGHAM,USD,3561,3/20/25 12:10,gift_card,456942760,Running Shoes,1300504716,1,537.13,590.843,53.713
gid://shopify/LineItem/2158906703950,5579,United States,Revkah,Duignan,New York,16082,NEW YORK CITY,USD,6206,3/23/25 12:40,gift_card,456942760,Running Shoes,1300507600,1,587.93,646.723,58.793
gid://shopify/LineItem/2160294068302,6472,United States,Kaye,Elverstone,Arizona,72670,TUCSON,USD,2522,3/24/25 9:59,gift_card,456942760,Running Shoes,1300507604,1,811.13,892.243,81.113
gid://shopify/LineItem/2157012615246,4230,United States,Amandie,Greiswood,Florida,75505,JACKSONVILLE,USD,5277,3/22/25 8:32,gift_card,89844235,Running Shoes,1.55E+12,1,493.53,542.883,49.353
